usuario_id,yeardone,study,privacy,dropout,device,net_id,school,grade,group,class_size,gender,yearbirth,age_assumed,siblings,left_hand,delavande__apple20,delavande__apple10,delavande__riceweek,delavande__ricemoth,delavande__sch0,delavande__bath100,delavande__uni,delavande__study,delavande_slider,socpref1,socpref2,socpref3,sp1,sp2,sp3,sp4,sp5,sp6,migrant,repeater,gpaN,moodalone,moodfun,moodgeneral,patienceN,cns_td,crtN,finN,riskyN,cns_risk,self_bullying,n_others_bullying,others_bullying,height,weight,obesity,outdegreef,indegreef,eigenvectorf,clusteringf,outdegreee,indegreee,eigenvectore,clusteringe,density_f,average_degree_f,density_e,average_degree_e,schooltype,schooltown,schoolprov,nsiblings,rankbrother,stage,stairsN
2116,2021,391,1,1,3,8_2_1,8,1,1,32,1,2009,12,1,0,,,,,,,,,,,,,,,,,,,0,,.44444445,,,,.16666667,0,0,0,.5,0,0,0,0,,,,8,10,1.63978695302e-17,.4833333333333333,4,1,4.48693503058e-17,.2,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,1,2,
2117,2021,391,1,0,3,8_2_1,8,1,1,32,1,2009,12,1,0,20,5,50,80,50,100,90,,0,A),A),A),,,,,,,0,,.8888889,2,4,4,.83333331,1,.66666669,0,.83333331,1,0,0,0,,,,16,13,0,.2934472934472935,1,1,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,1,2,
2118,2021,391,1,0,3,8_2_1,8,1,1,32,1,2009,12,0,0,10,12,20,25,5,30,45,,0,A),B),A),,,,,,,0,,1,4,4,4,.66666669,1,0,0,.83333331,1,0,0,0,156,36,,27,11,0,.3954022988505747,8,0,0,.0357142857142857,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,0,,2,
2119,2021,391,0,,,8_2_1,8,1,1,32,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,14,3.78357996498e-17,.4065934065934066,0,2,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2120,2021,391,1,0,3,8_2_1,8,1,1,32,0,2009,12,1,0,10,0,20,0,40,100,60,,0,A),A),A),,,,,,,0,,.8888889,2,3,4,.16666667,0,.33333334,0,.5,0,0,0,0,142,50,,31,10,0,.3487903225806452,0,1,2.24648818836e-17,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,1,2,
2121,2021,391,0,,,8_2_1,8,1,1,32,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,19,2.36251398907e-17,.4502923976608187,0,0,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2122,2021,391,1,0,3,8_2_1,8,1,1,32,1,2009,12,0,1,2,58,40,100,0,100,100,,0,A),B),A),,,,,,,0,,.8888889,4,4,4,.66666669,1,.33333334,0,.66666669,0,0,0,0,179,59,,0,11,1.85496297081e-17,.7454545454545454,0,2,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,0,,2,
2123,2021,391,1,0,3,8_2_1,8,1,1,32,0,2009,12,0,1,20,10,75,99,15,100,95,,0,A),B),A),,,,,,,0,,.77777779,4,4,4,.83333331,1,1,.33333334,.5,1,0,0,0,150,46,,13,8,1.96864836474e-18,.75,2,0,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,0,,2,
2124,2021,391,1,0,3,8_2_1,8,1,1,32,1,2009,12,0,0,50,25,35,75,25,100,75,,0,A),A),A),,,,,,,0,,.77777779,3,4,3,.66666669,1,.66666669,0,.5,0,0,0,0,150,46,,15,16,1.44611487632e-17,.5421052631578948,0,0,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,0,,2,
2125,2021,391,0,,,8_2_1,8,1,1,32,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,5,4.14966751795e-17,.6,0,2,1.30213469634e-17,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2126,2021,391,0,,,8_2_1,8,1,1,32,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,12,2.82103330240e-17,.4242424242424243,0,2,2.70984410632e-17,1,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2127,2021,391,0,,,8_2_1,8,1,1,32,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,8,2.54805517075e-17,1,0,2,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2128,2021,391,0,,,8_2_1,8,1,1,32,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,12,3.46479597597e-17,.6212121212121212,0,1,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2129,2021,391,1,0,3,8_2_1,8,1,1,32,1,2009,12,1,0,1,9,98,98,1,99,99,,0,A),B),A),,,,,,,0,,0,4,4,4,0,1,.33333334,0,.33333334,0,0,0,0,,45,,2,12,1.02392311779e-17,.6923076923076924,1,0,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,1,2,
2130,2021,391,0,,,8_2_1,8,1,1,32,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,17,0,.6102941176470589,0,0,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2131,2021,391,1,1,2,8_2_1,8,1,1,32,1,2008,13,1,0,,,,,,,,,,,,,,,,,,,0,,.33333334,,,,.33333334,0,0,0,.5,0,0,0,0,,,,8,12,1.40337999850e-17,.3406593406593407,9,2,0,.0666666666666667,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,2,2,
2132,2021,391,0,,,8_2_1,8,1,1,32,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,6,1.95455044652e-17,.4666666666666667,0,8,0,.0357142857142857,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2133,2021,391,1,0,3,8_2_1,8,1,1,32,1,2008,13,1,0,85,6,20,40,69,59,57,,0,A),A),A),,,,,,,0,,.33333334,2,4,3,.66666669,1,0,0,.33333334,0,0,0,0,154,50,,78,17,0,.1310126582278481,1,3,5.15031512622e-18,.1666666666666667,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,2,2,
2134,2021,391,1,0,3,8_2_1,8,1,1,32,1,2009,12,1,0,45,60,30,30,10,99,999,,0,A),B),B),,,,,,,0,,.8888889,2,4,4,.33333334,1,0,0,.66666669,1,0,0,0,161,50,,33,13,0,.3349206349206349,1,3,9.47796395619e-17,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,2,2,
2135,2021,391,1,0,3,8_2_1,8,1,1,32,1,2009,12,1,0,5,5,100,100,0,100,100,,0,A),A),A),,,,,,,0,,1,3,4,4,1,1,.66666669,.33333334,.66666669,1,0,0,0,165,48,,52,13,0,.2539912917271408,7,1,1.97997298102e-16,.0357142857142857,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,2,2,
2136,2021,391,0,,,8_2_1,8,1,1,32,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,6,2.06015623106e-17,1,0,2,3.92538552187e-17,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2137,2021,391,1,0,3,8_2_1,8,1,1,32,1,2009,12,1,0,10,5,50,100,5,100,100,,0,A),A),A),,,,,,,0,,.55555558,4,4,4,.83333331,1,.33333334,.33333334,.66666669,0,0,0,0,,,,15,11,2.08123445271e-18,.5285714285714286,0,1,9.49319211564e-17,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,3,2,
2138,2021,391,1,0,3,8_2_1,8,1,1,32,1,2009,12,0,1,5,5,10,95,0,100,100,,0,A),B),A),,,,,,,0,,.11111111,2,4,4,.66666669,1,.33333334,.33333334,.83333331,1,0,0,0,156,38,,10,14,0,.6838235294117647,7,6,2.45998603602e-16,.0909090909090909,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,0,,2,
2139,2021,391,0,,,8_2_1,8,1,1,32,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,9,1.78286851292e-17,.6666666666666666,0,1,1.00639733511e-16,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2140,2021,391,1,0,3,8_2_1,8,1,1,32,1,2008,13,1,0,0,0,100,0,100,0,6,,0,A),A),A),,,,,,,0,,0,0,4,3,.66666669,1,.33333334,0,.5,1,0,0,0,,,,8,10,0,.6666666666666666,0,3,1.20182704352e-16,.6666666666666666,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,3,2,
2141,2021,391,1,0,3,8_2_1,8,1,1,32,1,2008,13,1,0,5,9,58,100,16,100,100,,0,B),B),B),,,,,,,0,,.44444445,4,4,3,.16666667,0,0,0,.5,1,0,0,0,,53,,12,12,0,.3514492753623188,14,1,2.53604400909e-17,.0857142857142857,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,3,2,
2142,2021,391,0,,,8_2_1,8,1,1,32,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,10,3.56570978835e-17,.5111111111111111,0,2,0,1,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2143,2021,391,1,0,3,8_2_1,8,1,1,32,1,2009,12,0,0,72,84,27,36,96,999,999,,0,A),B),A),,,,,,,0,,.44444445,4,4,4,.5,0,0,0,.66666669,0,0,0,0,,38,,31,18,0,.3453453453453453,0,2,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,0,,2,
2144,2021,391,1,0,3,8_2_1,8,1,2,30,0,2007,14,1,1,30,60,0,10,0,0,0,,0,A),A),B),,,,,,,0,,.44444445,4,4,4,1,1,0,0,.66666669,0,0,0,0,160,45,,1,7,1.08309280980e-17,.7142857142857143,1,4,1.09748968498e-16,.3333333333333333,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,3,2,
2145,2021,391,1,0,3,8_2_1,8,1,2,30,1,2009,12,1,0,20,10,90,100,0,100,50,,0,A),B),A),,,,,,,0,,1,0,2,4,1,1,.66666669,.33333334,.66666669,1,0,0,0,,,,9,13,3.76445230716e-17,.6583333333333333,5,1,1.25620554300e-16,.1,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,2,2,
2146,2021,391,1,0,3,8_2_1,8,1,2,30,0,2009,12,1,0,5,2,4,8,2,100,25,,0,A),B),A),,,,,,,0,,.44444445,3,2,4,.83333331,1,.66666669,.66666669,.5,1,0,0,0,163,63,,10,14,1.92342405768e-17,.4761904761904762,5,2,7.38176284142e-17,.1904761904761905,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,2,2,
2147,2021,391,1,0,3,8_2_1,8,1,2,30,1,2009,12,1,0,2,2,15,52,1,100,99,,0,A),A),A),,,,,,,0,,1,4,4,4,.33333334,1,.66666669,0,.83333331,1,0,0,0,150,,,4,19,1.73569802037e-17,.4210526315789473,1,0,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,1,2,
2148,2021,391,1,0,3,8_2_1,8,1,2,30,0,,12,1,0,50,30,100,100,999,100,20,,0,A),A),A),,,,,,,0,,0,4,4,4,.33333334,1,0,0,.5,1,0,0,0,143,38,,25,13,0,.4114942528735632,5,5,8.30673343702e-17,.1111111111111111,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,2,2,
2149,2021,391,1,0,3,8_2_1,8,1,2,30,1,2009,12,1,0,25,10,50,30,50,100,60,,0,A),A),A),,,,,,,0,,.66666669,2,4,4,.83333331,1,.66666669,0,.66666669,0,0,0,0,,,,4,11,2.07947399241e-17,.5,0,0,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,2,2,
2150,2021,391,1,0,3,8_2_1,8,1,2,30,0,2009,12,1,0,20,80,20,50,0,100,80,,0,A),B),A),,,,,,,0,,.8888889,2,4,3,.83333331,1,.33333334,0,.66666669,1,0,0,0,,,,26,7,0,.3835978835978836,1,0,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,3,2,
2151,2021,391,0,,,8_2_1,8,1,2,30,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,10,4.33689514435e-17,.7111111111111111,0,0,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2152,2021,391,0,,,8_2_1,8,1,2,30,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,11,2.41836871051e-17,.6181818181818182,0,0,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2153,2021,391,1,0,3,8_2_1,8,1,2,30,0,2009,12,1,0,50,20,33,48,32,100,100,,0,A),B),B),,,,,,,0,,.44444445,3,4,3,.16666667,1,.66666669,.33333334,.66666669,1,0,0,0,,34,,0,17,3.68748684720e-17,.6323529411764706,5,2,1.55575170188e-16,.0666666666666667,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,2,2,
2154,2021,391,0,,,8_2_1,8,1,2,30,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,9,4.72217775893e-17,.6666666666666666,0,1,3.39033067333e-17,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2155,2021,391,1,1,3,8_2_1,8,1,2,30,1,2009,12,1,0,,,,,,,,,,,,,,,,,,,0,,.11111111,,,,.83333331,1,0,.33333334,.66666669,1,0,0,0,,,,39,14,0,.1960132890365449,0,1,9.63307470413e-18,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,2,2,
2156,2021,391,1,1,3,8_2_1,8,1,2,30,1,2009,12,1,0,6,7,,,,,,,0,,,,,,,,,,0,,.44444445,,,,.5,0,.33333334,0,.66666669,0,0,0,0,,,,0,13,8.61565151720e-17,.5,1,6,2.97078936634e-17,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,3,2,
2157,2021,391,1,0,3,8_2_1,8,1,2,30,1,2009,12,1,0,30,10,55,100,10,100,50,,0,A),B),A),,,,,,,0,,1,2,4,3,.83333331,1,.33333334,0,.66666669,1,0,0,0,,35,,14,10,6.44845716346e-18,.5294117647058824,7,2,1.23878968941e-16,.2142857142857143,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,2,2,
2158,2021,391,1,0,3,8_2_1,8,1,2,30,1,2009,12,1,1,30,20,70,100,60,100,70,,0,A),B),A),,,,,,,0,,0,4,3,2,.5,0,0,0,.66666669,1,0,0,0,155,53,,10,16,0,.3428571428571429,4,3,1.69730624191e-16,.2380952380952381,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,2,2,
2159,2021,391,1,0,3,8_2_1,8,1,2,30,1,2009,12,1,0,50,20,80,20,10,100,5,,0,A),B),B),,,,,,,0,,0,4,4,4,.5,0,.33333334,0,.66666669,1,0,0,0,160,56,,32,9,0,.3326612903225806,2,0,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,2,2,
2160,2021,391,1,0,3,8_2_1,8,1,2,30,0,2000,21,0,0,100,10,100,10,10,1,100,,0,A),B),B),,,,,,,0,,.22222222,2,3,2,.16666667,0,.33333334,.33333334,.5,1,0,0,0,,,,4,12,2.25045831300e-17,.525,2,1,4.40051661782e-17,1,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,0,,2,
2161,2021,391,1,0,3,8_2_1,8,1,2,30,1,2008,13,1,1,10,10,50,16,5,100,92,,0,A),A),B),,,,,,,1,,.44444445,2,4,4,.16666667,0,.33333334,0,.83333331,1,0,0,0,156,47,,33,11,2.02226822357e-18,.1951951951951952,9,5,1.51698640703e-16,.032967032967033,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,1,2,
2162,2021,391,1,0,3,8_2_1,8,1,2,30,0,2008,13,0,1,30,60,0,0,0,10,0,,0,A),A),B),,,,,,,0,,0,4,4,4,0,1,0,0,.83333331,0,0,0,0,160,50,,1,11,4.28490786048e-17,.6181818181818182,2,7,1.58307853741e-16,.2142857142857143,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,0,,2,
2163,2021,391,1,0,3,8_2_1,8,1,2,30,1,2009,12,1,0,0,0,100,100,50,100,100,,0,A),A),A),,,,,,,0,,.44444445,4,4,4,.83333331,0,.66666669,0,.66666669,1,0,0,0,153,33,,25,17,2.24044001783e-17,.3787878787878788,2,3,1.86532882909e-16,.3,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,2,2,
2164,2021,391,0,,,8_2_1,8,1,2,30,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,17,2.77843470028e-17,.3161764705882353,0,3,8.17638139815e-17,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2165,2021,391,1,0,3,8_2_1,8,1,2,30,0,2008,13,1,0,35,10,50,75,45,100,100,,0,A),A),A),,,,,,,0,,.44444445,2,4,4,0,1,0,.33333334,.5,1,0,0,0,,37,,0,14,4.23224205338e-17,.3736263736263736,1,1,1.31247460299e-17,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,1,2,
2166,2021,391,0,,,8_2_1,8,1,2,30,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,12,4.18275276296e-17,.4848484848484848,0,15,2.26211333284e-16,.0952380952380952,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2167,2021,391,1,0,3,8_2_1,8,1,2,30,0,2000,21,1,0,10,1,60,80,50,100,95,,0,B),A),B),,,,,,,0,,.8888889,1,4,3,0,1,.33333334,.33333334,.66666669,0,0,0,0,,,,14,10,9.85105945008e-18,.52046783625731,10,3,0,.0666666666666667,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,2,2,
2168,2021,391,1,1,3,8_2_1,8,1,2,30,0,2008,13,1,1,,,,,,,,,,,,,,,,,,,0,,.11111111,,,,1,1,.66666669,,,,0,0,0,,,,32,8,1.85172159902e-17,.280952380952381,4,7,1.37032074010e-16,.1333333333333333,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,1,2,
2169,2021,391,1,0,3,8_2_1,8,1,2,30,1,2009,12,0,1,12,18,0,0,0,0,0,,0,A),B),A),,,,,,,0,,.22222222,2,4,4,0,1,.33333334,0,.33333334,0,0,0,0,,,,0,12,4.01544233610e-17,.6212121212121212,0,2,5.01242869627e-17,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,0,,2,
2170,2021,391,1,0,3,8_2_1,8,1,2,30,0,2009,12,0,0,100,100,100,100,50,100,99,,0,A),B),A),,,,,,,0,,.8888889,3,3,3,.83333331,0,.66666669,.33333334,.66666669,1,0,0,0,148,43,,7,9,3.78895328374e-17,.6410256410256411,0,0,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,0,,2,
2171,2021,391,1,0,3,8_2_1,8,1,2,30,1,2008,13,1,0,10,999,0,10,0,100,80,,0,A),A),B),,,,,,,0,,1,2,4,2,.16666667,1,.33333334,.33333334,.66666669,0,0,0,0,,,,8,12,2.69657988183e-17,.4264705882352941,0,1,1.08992614648e-17,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,2,2,
2172,2021,391,1,0,3,8_2_1,8,1,2,30,1,2008,13,0,0,1,0,7,7,0,100,48,,0,A),B),A),,,,,,,0,,.11111111,4,2,0,.66666669,1,.33333334,0,.66666669,1,0,0,0,,64,,5,16,0,.4779411764705883,1,2,9.68633643853e-18,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,0,,2,
2173,2021,391,0,,,8_2_1,8,1,2,30,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,10,2.51822443199e-17,.8,0,3,1.81232596012e-17,.3333333333333333,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2174,2021,391,1,0,3,8_2_1,8,1,3,29,0,2009,12,1,0,10,1,99,100,25,100,50,,0,A),A),A),,,,,,,0,,.8888889,3,4,2,0,1,.66666669,0,.16666667,1,0,0,0,148,50,,4,7,4.86137218815e-17,.6222222222222222,2,4,3.05039008917e-17,.1333333333333333,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,3,2,
2175,2021,391,1,0,3,8_2_1,8,1,3,29,0,2009,12,0,0,20,10,1,100,1,100,100,,0,A),B),A),,,,,,,0,,1,3,3,4,.5,1,1,.33333334,.5,1,0,0,0,,,,41,2,0,.1353658536585366,3,0,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,0,,2,
2176,2021,391,1,0,3,8_2_1,8,1,3,29,1,2009,12,1,0,70,50,40,80,10,100,80,,0,A),A),A),,,,,,,0,,1,2,3,4,0,1,.66666669,.33333334,1,0,0,0,0,150,39,,31,13,2.02855298538e-17,.2784090909090909,5,0,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,1,2,
2177,2021,391,1,0,3,8_2_1,8,1,3,29,1,2008,13,1,1,1,1,50,50,50,100,50,,0,A),A),B),,,,,,,0,,.44444445,2,3,2,.83333331,0,.33333334,0,.83333331,1,0,0,0,,,,9,11,5.26674688889e-17,.3333333333333333,17,0,2.23481471537e-17,.0441176470588235,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,2,2,
2178,2021,391,0,,,8_2_1,8,1,3,29,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,9,4.76862589438e-17,.3888888888888889,0,7,1.86258802215e-16,.0476190476190476,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2179,2021,391,1,0,3,8_2_1,8,1,3,29,1,2009,12,1,0,50,1,25,25,0,100,100,,0,A),A),A),,,,,,,0,,1,4,4,4,.5,1,.33333334,0,.16666667,1,0,0,0,,36,,9,11,4.62091084897e-17,.4666666666666667,0,0,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,2,2,
2180,2021,391,0,,,8_2_1,8,1,3,29,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,3,3.88838505936e-17,0,0,2,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2181,2021,391,1,0,3,8_2_1,8,1,3,29,1,2008,13,1,0,50,1,100,100,0,100,100,,0,A),B),A),,,,,,,0,,0,3,4,4,1,1,.33333334,.33333334,.66666669,1,0,0,0,154,52,,33,7,0,.1621621621621622,1,6,1.75827066898e-16,.0476190476190476,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,1,2,
2182,2021,391,1,0,3,8_2_1,8,1,3,29,0,2009,12,1,0,20,10,100,100,10,100,100,,0,A),A),A),,,,,,,1,,.8888889,3,4,3,0,1,.33333334,.33333334,.83333331,1,0,0,0,159,41,,21,14,1.52392856026e-17,.3969230769230769,0,0,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,2,2,
2183,2021,391,1,0,3,8_2_1,8,1,3,29,1,2009,12,0,0,25,25,100,50,0,100,50,,0,A),B),A),,,,,,,0,,.44444445,3,4,4,1,1,.66666669,.66666669,.66666669,1,0,0,0,165,40,,6,13,3.66658045585e-17,.7032967032967032,2,0,3.82542502983e-18,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,0,,2,
2184,2021,391,1,0,3,8_2_1,8,1,3,29,1,2009,12,1,0,29,25,100,60,0,100,100,,0,A),A),A),,,,,,,0,,.44444445,4,4,4,.66666669,0,.66666669,.33333334,.66666669,1,0,0,0,,37,,6,12,3.70784937023e-17,.7435897435897436,2,1,3.45926209571e-17,.6666666666666666,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,1,2,
2185,2021,391,1,1,3,8_2_1,8,1,3,29,0,2008,13,1,0,,,,,,,,,,,,,,,,,,,0,,.44444445,,,,0,1,0,,,,0,0,0,,,,6,13,3.81731982264e-17,.4761904761904762,1,1,9.04589090586e-18,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,2,2,
2186,2021,391,0,,,8_2_1,8,1,3,29,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,6,3.79590826289e-17,.8666666666666666,0,1,3.31156414947e-17,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2187,2021,391,0,,,8_2_1,8,1,3,29,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,10,5.47353949129e-17,.3555555555555556,0,2,1.71060397856e-17,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2188,2021,391,0,,,8_2_1,8,1,3,29,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,11,3.72144678261e-17,.4363636363636363,0,4,1.23101341260e-17,.1666666666666667,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2189,2021,391,1,0,3,8_2_1,8,1,3,29,0,2008,13,1,0,1,1,1,1,1,1,1,,0,A),B),A),,,,,,,0,,0,2,4,1,0,1,0,0,.66666669,0,0,0,0,,,,28,7,1.62933858086e-17,.1411764705882353,0,3,0,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,2,2,
2190,2021,391,1,0,3,8_2_1,8,1,3,29,0,2009,12,1,1,20,10,1,10,15,100,99,,0,A),B),A),,,,,,,0,,.11111111,3,3,2,0,1,.33333334,.33333334,.83333331,1,0,0,0,,,,22,10,6.78891443466e-17,.36,2,0,3.90048132572e-17,0,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,1,2,
2191,2021,391,0,,,8_2_1,8,1,3,29,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,7,5.15866291902e-17,.7142857142857143,0,4,4.54290593376e-17,.1666666666666667,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
2192,2021,391,0,,,8_2_1,8,1,3,29,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,5,4.81761553722e-17,.5,0,4,8.14924574532e-17,.3333333333333333,.1083028083028083,19.49450549450549,.0199023199023199,3.582417582417583,1,6,2,,,2,
